,passenger_id,survived,pclass,name,gender,age,sibsp,parch,ticket,fare,cabin,embarked
127,1019,True,3,"McCoy, Miss. Alicia",FEMALE,,2,0,367226,23.25,,Queenstown
128,1020,True,2,"Bowenur, Mr. Solomon",MALE,42.0,0,0,211535,13.0,,Southampton
129,1021,True,3,"Petersen, Mr. Marius",MALE,24.0,0,0,342441,8.05,,Southampton
130,1022,True,3,"Spinner, Mr. Henry John",MALE,32.0,0,0,STON/OQ. 369943,8.05,,Southampton
131,1023,True,1,"Gracie, Col. Archibald IV",MALE,53.0,0,0,113780,28.5,C51,Cherbourg
132,1024,True,3,"Lefebre, Mrs. Frank (Frances)",FEMALE,,0,4,4133,25.4667,,Southampton
133,1025,True,3,"Thomas, Mr. Charles P",MALE,,1,0,2621,6.4375,,Cherbourg
134,1026,True,3,"Dintcheff, Mr. Valtcho",MALE,43.0,0,0,349226,7.8958,,Southampton
135,1027,True,3,"Carlsson, Mr. Carl Robert",MALE,24.0,0,0,350409,7.8542,,Southampton
136,1028,True,3,"Zakarian, Mr. Mapriededer",MALE,26.5,0,0,2656,7.225,,Cherbourg
137,1029,True,2,"Schmidt, Mr. August",MALE,26.0,0,0,248659,13.0,,Southampton
138,1030,True,3,"Drapkin, Miss. Jennie",FEMALE,23.0,0,0,SOTON/OQ 392083,8.05,,Southampton
139,1031,True,3,"Goodwin, Mr. Charles Frederick",MALE,40.0,1,6,CA 2144,46.9,,Southampton
140,1032,True,3,"Goodwin, Miss. Jessie Allis",FEMALE,10.0,5,2,CA 2144,46.9,,Southampton
141,1033,True,1,"Daniels, Miss. Sarah",FEMALE,33.0,0,0,113781,151.55,,Southampton
142,1034,True,1,"Ryerson, Mr. Arthur Larned",MALE,61.0,1,3,PC 17608,262.375,B57 B59 B63 B66,Cherbourg
143,1035,True,2,"Beauchamp, Mr. Henry James",MALE,28.0,0,0,244358,26.0,,Southampton
144,1036,True,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",MALE,42.0,0,0,17475,26.55,,Southampton
145,1037,True,3,"Vander Planke, Mr. Julius",MALE,31.0,3,0,345763,18.0,,Southampton
146,1038,True,1,"Hilliard, Mr. Herbert Henry",MALE,,0,0,17463,51.8625,E46,Southampton
147,1039,True,3,"Davies, Mr. Evan",MALE,22.0,0,0,SC/A4 23568,8.05,,Southampton
148,1040,True,1,"Crafton, Mr. John Bertram",MALE,,0,0,113791,26.55,,Southampton
149,1041,True,2,"Lahtinen, Rev. William",MALE,30.0,1,1,250651,26.0,,Southampton
150,1042,True,1,"Earnshaw, Mrs. Boulton (Olive Potter)",FEMALE,23.0,0,1,11767,83.1583,C54,Cherbourg
151,1043,True,3,"Matinoff, Mr. Nicola",MALE,,0,0,349255,7.8958,,Cherbourg
152,1044,True,3,"Storey, Mr. Thomas",MALE,60.5,0,0,3701,,,Southampton
153,1045,True,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",FEMALE,36.0,0,2,350405,12.1833,,Southampton
154,1046,True,3,"Asplund, Master. Filip Oscar",MALE,13.0,4,2,347077,31.3875,,Southampton
155,1047,True,3,"Duquemin, Mr. Joseph",MALE,24.0,0,0,S.O./P.P. 752,7.55,,Southampton
156,1048,True,1,"Bird, Miss. Ellen",FEMALE,29.0,0,0,PC 17483,221.7792,C97,Southampton
157,1049,True,3,"Lundin, Miss. Olga Elida",FEMALE,23.0,0,0,347469,7.8542,,Southampton
158,1050,True,1,"Borebank, Mr. John James",MALE,42.0,0,0,110489,26.55,D22,Southampton
159,1051,True,3,"Peacock, Mrs. Benjamin (Edith Nile)",FEMALE,26.0,0,2,SOTON/O.Q. 3101315,13.775,,Southampton
160,1052,True,3,"Smyth, Miss. Julia",FEMALE,,0,0,335432,7.7333,,Queenstown
161,1053,True,3,"Touma, Master. Georges Youssef",MALE,7.0,1,1,2650,15.2458,,Cherbourg
162,1054,True,2,"Wright, Miss. Marion",FEMALE,26.0,0,0,220844,13.5,,Southampton
163,1055,True,3,"Pearce, Mr. Ernest",MALE,,0,0,343271,7.0,,Southampton
164,1056,True,2,"Peruschitz, Rev. Joseph Maria",MALE,41.0,0,0,237393,13.0,,Southampton
165,1057,True,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",FEMALE,26.0,1,1,315153,22.025,,Southampton
166,1058,True,1,"Brandeis, Mr. Emil",MALE,48.0,0,0,PC 17591,50.4958,B10,Cherbourg
167,1059,True,3,"Ford, Mr. Edward Watson",MALE,18.0,2,2,W./C. 6608,34.375,,Southampton
168,1060,True,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",FEMALE,,0,0,17770,27.7208,,Cherbourg
169,1061,True,3,"Hellstrom, Miss. Hilda Maria",FEMALE,22.0,0,0,7548,8.9625,,Southampton
170,1062,True,3,"Lithman, Mr. Simon",MALE,,0,0,S.O./P.P. 251,7.55,,Southampton
171,1063,True,3,"Zakarian, Mr. Ortin",MALE,27.0,0,0,2670,7.225,,Cherbourg
172,1064,True,3,"Dyker, Mr. Adolf Fredrik",MALE,23.0,1,0,347072,13.9,,Southampton
173,1065,True,3,"Torfa, Mr. Assad",MALE,,0,0,2673,7.2292,,Cherbourg
174,1066,True,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",MALE,40.0,1,5,347077,31.3875,,Southampton
175,1067,True,2,"Brown, Miss. Edith Eileen",FEMALE,15.0,0,2,29750,39.0,,Southampton
176,1068,True,2,"Sincock, Miss. Maude",FEMALE,20.0,0,0,C.A. 33112,36.75,,Southampton
177,1069,True,1,"Stengel, Mr. Charles Emil Henry",MALE,54.0,1,0,11778,55.4417,C116,Cherbourg
178,1070,True,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",FEMALE,36.0,0,3,230136,39.0,F4,Southampton
179,1071,True,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",FEMALE,64.0,0,2,PC 17756,83.1583,E45,Cherbourg
180,1072,True,2,"McCrie, Mr. James Matthew",MALE,30.0,0,0,233478,13.0,,Southampton
181,1073,True,1,"Compton, Mr. Alexander Taylor Jr",MALE,37.0,1,1,PC 17756,83.1583,E52,Cherbourg
182,1074,True,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",FEMALE,18.0,1,0,113773,53.1,D30,Southampton
183,1075,True,3,"Lane, Mr. Patrick",MALE,,0,0,7935,7.75,,Queenstown
184,1076,True,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",FEMALE,27.0,1,1,PC 17558,247.5208,B58 B60,Cherbourg
185,1077,True,2,"Maybery, Mr. Frank Hubert",MALE,40.0,0,0,239059,16.0,,Southampton
186,1078,True,2,"Phillips, Miss. Alice Frances Louisa",FEMALE,21.0,0,1,S.O./P.P. 2,21.0,,Southampton
187,1079,True,3,"Davies, Mr. Joseph",MALE,17.0,2,0,A/4 48873,8.05,,Southampton
188,1080,True,3,"Sage, Miss. Ada",FEMALE,,8,2,CA. 2343,69.55,,Southampton
189,1081,True,2,"Veal, Mr. James",MALE,40.0,0,0,28221,13.0,,Southampton
190,1082,True,2,"Angle, Mr. William A",MALE,34.0,1,0,226875,26.0,,Southampton
191,1083,True,1,"Salomon, Mr. Abraham L",MALE,,0,0,111163,26.0,,Southampton
192,1084,True,3,"van Billiard, Master. Walter John",MALE,11.5,1,1,A/5. 851,14.5,,Southampton
193,1085,True,2,"Lingane, Mr. John",MALE,61.0,0,0,235509,12.35,,Queenstown
194,1086,True,2,"Drew, Master. Marshall Brines",MALE,8.0,0,2,28220,32.5,,Southampton
195,1087,True,3,"Karlsson, Mr. Julius Konrad Eugen",MALE,33.0,0,0,347465,7.8542,,Southampton
196,1088,True,1,"Spedden, Master. Robert Douglas",MALE,6.0,0,2,16966,134.5,E34,Cherbourg
197,1089,True,3,"Nilsson, Miss. Berta Olivia",FEMALE,18.0,0,0,347066,7.775,,Southampton
198,1090,True,2,"Baimbrigge, Mr. Charles Robert",MALE,23.0,0,0,C.A. 31030,10.5,,Southampton
199,1091,True,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",FEMALE,,0,0,65305,8.1125,,Southampton
200,1092,True,3,"Murphy, Miss. Nora",FEMALE,,0,0,36568,15.5,,Queenstown
201,1093,True,3,"Danbom, Master. Gilbert Sigvard Emanuel",MALE,0.33,0,2,347080,14.4,,Southampton
202,1094,True,1,"Astor, Col. John Jacob",MALE,47.0,1,0,PC 17757,227.525,C62 C64,Cherbourg
203,1095,True,2,"Quick, Miss. Winifred Vera",FEMALE,8.0,1,1,26360,26.0,,Southampton
204,1096,True,2,"Andrew, Mr. Frank Thomas",MALE,25.0,0,0,C.A. 34050,10.5,,Southampton
205,1097,True,1,"Omont, Mr. Alfred Fernand",MALE,,0,0,F.C. 12998,25.7417,,Cherbourg
206,1098,True,3,"McGowan, Miss. Katherine",FEMALE,35.0,0,0,9232,7.75,,Queenstown
207,1099,True,2,"Collett, Mr. Sidney C Stuart",MALE,24.0,0,0,28034,10.5,,Southampton
208,1100,True,1,"Rosenbaum, Miss. Edith Louise",FEMALE,33.0,0,0,PC 17613,27.7208,A11,Cherbourg
209,1101,True,3,"Delalic, Mr. Redjo",MALE,25.0,0,0,349250,7.8958,,Southampton
210,1102,True,3,"Andersen, Mr. Albert Karvin",MALE,32.0,0,0,C 4001,22.525,,Southampton
211,1103,True,3,"Finoli, Mr. Luigi",MALE,,0,0,SOTON/O.Q. 3101308,7.05,,Southampton
212,1104,True,2,"Deacon, Mr. Percy William",MALE,17.0,0,0,S.O.C. 14879,73.5,,Southampton
213,1105,True,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",FEMALE,60.0,1,0,24065,26.0,,Southampton
214,1106,True,3,"Andersson, Miss. Ida Augusta Margareta",FEMALE,38.0,4,2,347091,7.775,,Southampton
215,1107,True,1,"Head, Mr. Christopher",MALE,42.0,0,0,113038,42.5,B11,Southampton
216,1108,True,3,"Mahon, Miss. Bridget Delia",FEMALE,,0,0,330924,7.8792,,Queenstown
217,1109,True,1,"Wick, Mr. George Dennick",MALE,57.0,1,1,36928,164.8667,,Southampton
218,1110,True,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",FEMALE,50.0,1,1,113503,211.5,C80,Cherbourg
219,1111,True,3,"Thomson, Mr. Alexander Morrison",MALE,,0,0,32302,8.05,,Southampton
220,1112,True,2,"Duran y More, Miss. Florentina",FEMALE,30.0,1,0,SC/PARIS 2148,13.8583,,Cherbourg
221,1113,True,3,"Reynolds, Mr. Harold J",MALE,21.0,0,0,342684,8.05,,Southampton
222,1114,True,2,"Cook, Mrs. (Selena Rogers)",FEMALE,22.0,0,0,W./C. 14266,10.5,F33,Southampton
223,1115,True,3,"Karlsson, Mr. Einar Gervasius",MALE,21.0,0,0,350053,7.7958,,Southampton
224,1116,True,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)",FEMALE,53.0,0,0,PC 17606,27.4458,,Cherbourg
225,1117,True,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",FEMALE,,0,2,2661,15.2458,,Cherbourg
226,1118,True,3,"Asplund, Mr. Johan Charles",MALE,23.0,0,0,350054,7.7958,,Southampton
227,1119,True,3,"McNeill, Miss. Bridget",FEMALE,,0,0,370368,7.75,,Queenstown
228,1120,True,3,"Everett, Mr. Thomas James",MALE,40.5,0,0,C.A. 6212,15.1,,Southampton
229,1121,True,2,"Hocking, Mr. Samuel James Metcalfe",MALE,36.0,0,0,242963,13.0,,Southampton
230,1122,True,2,"Sweet, Mr. George Frederick",MALE,14.0,0,0,220845,65.0,,Southampton
231,1123,True,1,"Willard, Miss. Constance",FEMALE,21.0,0,0,113795,26.55,,Southampton
232,1124,True,3,"Wiklund, Mr. Karl Johan",MALE,21.0,1,0,3101266,6.4958,,Southampton
233,1125,True,3,"Linehan, Mr. Michael",MALE,,0,0,330971,7.8792,,Queenstown
234,1126,True,1,"Cumings, Mr. John Bradley",MALE,39.0,1,0,PC 17599,71.2833,C85,Cherbourg
235,1127,True,3,"Vendel, Mr. Olof Edvin",MALE,20.0,0,0,350416,7.8542,,Southampton
236,1128,True,1,"Warren, Mr. Frank Manley",MALE,64.0,1,0,110813,75.25,D37,Cherbourg
237,1129,True,3,"Baccos, Mr. Raffull",MALE,20.0,0,0,2679,7.225,,Cherbourg
238,1130,True,2,"Hiltunen, Miss. Marta",FEMALE,18.0,1,1,250650,13.0,,Southampton
239,1131,True,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",FEMALE,48.0,1,0,PC 17761,106.425,C86,Cherbourg
240,1132,True,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",FEMALE,55.0,0,0,112377,27.7208,,Cherbourg
241,1133,True,2,"Christy, Mrs. (Alice Frances)",FEMALE,45.0,0,2,237789,30.0,,Southampton
242,1134,True,1,"Spedden, Mr. Frederic Oakley",MALE,45.0,1,1,16966,134.5,E34,Cherbourg
243,1135,True,3,"Hyman, Mr. Abraham",MALE,,0,0,3470,7.8875,,Southampton
244,1136,True,3,"Johnston, Master. William Arthur Willie""""",MALE,,1,2,W./C. 6607,23.45,,Southampton
245,1137,True,1,"Kenyon, Mr. Frederick R",MALE,41.0,1,0,17464,51.8625,D21,Southampton
246,1138,True,2,"Karnes, Mrs. J Frank (Claire Bennett)",FEMALE,22.0,0,0,F.C.C. 13534,21.0,,Southampton
247,1139,True,2,"Drew, Mr. James Vivian",MALE,42.0,1,1,28220,32.5,,Southampton
248,1140,True,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",FEMALE,29.0,1,0,26707,26.0,,Southampton
249,1141,True,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",FEMALE,,1,0,2660,14.4542,,Cherbourg
250,1142,True,2,"West, Miss. Barbara J",FEMALE,0.92,1,2,C.A. 34651,27.75,,Southampton
251,1143,True,3,"Abrahamsson, Mr. Abraham August Johannes",MALE,20.0,0,0,SOTON/O2 3101284,7.925,,Southampton
252,1144,True,1,"Clark, Mr. Walter Miller",MALE,27.0,1,0,13508,136.7792,C89,Cherbourg
253,1145,True,3,"Salander, Mr. Karl Johan",MALE,24.0,0,0,7266,9.325,,Southampton
254,1146,True,3,"Wenzel, Mr. Linhart",MALE,32.5,0,0,345775,9.5,,Southampton
255,1147,True,3,"MacKay, Mr. George William",MALE,,0,0,C.A. 42795,7.55,,Southampton
256,1148,True,3,"Mahon, Mr. John",MALE,,0,0,AQ/4 3130,7.75,,Queenstown
257,1149,True,3,"Niklasson, Mr. Samuel",MALE,28.0,0,0,363611,8.05,,Southampton
258,1150,True,2,"Bentham, Miss. Lilian W",FEMALE,19.0,0,0,28404,13.0,,Southampton
259,1151,True,3,"Midtsjo, Mr. Karl Albert",MALE,21.0,0,0,345501,7.775,,Southampton
260,1152,True,3,"de Messemaeker, Mr. Guillaume Joseph",MALE,36.5,1,0,345572,17.4,,Southampton
261,1153,True,3,"Nilsson, Mr. August Ferdinand",MALE,21.0,0,0,350410,7.8542,,Southampton
262,1154,True,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",FEMALE,29.0,0,2,29103,23.0,,Southampton
263,1155,True,3,"Klasen, Miss. Gertrud Emilia",FEMALE,1.0,1,1,350405,12.1833,,Southampton
264,1156,True,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",MALE,30.0,0,0,C.A. 34644,12.7375,,Cherbourg
265,1157,True,3,"Lyntakoff, Mr. Stanko",MALE,,0,0,349235,7.8958,,Southampton
266,1158,True,1,"Chisholm, Mr. Roderick Robert Crispin",MALE,,0,0,112051,0.0,,Southampton
267,1159,True,3,"Warren, Mr. Charles William",MALE,,0,0,C.A. 49867,7.55,,Southampton
268,1160,True,3,"Howard, Miss. May Elizabeth",FEMALE,,0,0,A. 2. 39186,8.05,,Southampton
269,1161,True,3,"Pokrnic, Mr. Mate",MALE,17.0,0,0,315095,8.6625,,Southampton
270,1162,True,1,"McCaffry, Mr. Thomas Francis",MALE,46.0,0,0,13050,75.2417,C6,Cherbourg
271,1163,True,3,"Fox, Mr. Patrick",MALE,,0,0,368573,7.75,,Queenstown
272,1164,True,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",FEMALE,26.0,1,0,13508,136.7792,C89,Cherbourg
273,1165,True,3,"Lennon, Miss. Mary",FEMALE,,1,0,370371,15.5,,Queenstown
274,1166,True,3,"Saade, Mr. Jean Nassr",MALE,,0,0,2676,7.225,,Cherbourg
275,1167,True,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",FEMALE,20.0,1,0,236853,26.0,,Southampton
276,1168,True,2,"Parker, Mr. Clifford Richard",MALE,28.0,0,0,SC 14888,10.5,,Southampton
277,1169,True,2,"Faunthorpe, Mr. Harry",MALE,40.0,1,0,2926,26.0,,Southampton
278,1170,True,2,"Ware, Mr. John James",MALE,30.0,1,0,CA 31352,21.0,,Southampton
279,1171,True,2,"Oxenham, Mr. Percy Thomas",MALE,22.0,0,0,W./C. 14260,10.5,,Southampton
280,1172,True,3,"Oreskovic, Miss. Jelka",FEMALE,23.0,0,0,315085,8.6625,,Southampton
281,1173,True,3,"Peacock, Master. Alfred Edward",MALE,0.75,1,1,SOTON/O.Q. 3101315,13.775,,Southampton
282,1174,True,3,"Fleming, Miss. Honora",FEMALE,,0,0,364859,7.75,,Queenstown
283,1175,True,3,"Touma, Miss. Maria Youssef",FEMALE,9.0,1,1,2650,15.2458,,Cherbourg
284,1176,True,3,"Rosblom, Miss. Salli Helena",FEMALE,2.0,1,1,370129,20.2125,,Southampton
285,1177,True,3,"Dennis, Mr. William",MALE,36.0,0,0,A/5 21175,7.25,,Southampton
286,1178,True,3,"Franklin, Mr. Charles (Charles Fardon)",MALE,,0,0,SOTON/O.Q. 3101314,7.25,,Southampton
287,1179,True,1,"Snyder, Mr. John Pillsbury",MALE,24.0,1,0,21228,82.2667,B45,Southampton
288,1180,True,3,"Mardirosian, Mr. Sarkis",MALE,,0,0,2655,7.2292,F E46,Cherbourg
289,1181,True,3,"Ford, Mr. Arthur",MALE,,0,0,A/5 1478,8.05,,Southampton
290,1182,True,1,"Rheims, Mr. George Alexander Lucien",MALE,,0,0,PC 17607,39.6,,Southampton
291,1183,True,3,"Daly, Miss. Margaret Marcella Maggie""""",FEMALE,30.0,0,0,382650,6.95,,Queenstown
292,1184,True,3,"Nasr, Mr. Mustafa",MALE,,0,0,2652,7.2292,,Cherbourg
293,1185,True,1,"Dodge, Dr. Washington",MALE,53.0,1,1,33638,81.8583,A34,Southampton
294,1186,True,3,"Wittevrongel, Mr. Camille",MALE,36.0,0,0,345771,9.5,,Southampton
295,1187,True,3,"Angheloff, Mr. Minko",MALE,26.0,0,0,349202,7.8958,,Southampton
296,1188,True,2,"Laroche, Miss. Louise",FEMALE,1.0,1,2,SC/Paris 2123,41.5792,,Cherbourg
297,1189,True,3,"Samaan, Mr. Hanna",MALE,,2,0,2662,21.6792,,Cherbourg
298,1190,True,1,"Loring, Mr. Joseph Holland",MALE,30.0,0,0,113801,45.5,,Southampton
299,1191,True,3,"Johansson, Mr. Nils",MALE,29.0,0,0,347467,7.8542,,Southampton
300,1192,True,3,"Olsson, Mr. Oscar Wilhelm",MALE,32.0,0,0,347079,7.775,,Southampton
301,1193,True,2,"Malachard, Mr. Noel",MALE,,0,0,237735,15.0458,D,Cherbourg
302,1194,True,2,"Phillips, Mr. Escott Robert",MALE,43.0,0,1,S.O./P.P. 2,21.0,,Southampton
303,1195,True,3,"Pokrnic, Mr. Tome",MALE,24.0,0,0,315092,8.6625,,Southampton
304,1196,True,3,"McCarthy, Miss. Catherine Katie""""",FEMALE,,0,0,383123,7.75,,Queenstown
305,1197,True,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",FEMALE,64.0,1,1,112901,26.55,B26,Southampton
306,1198,True,1,"Allison, Mr. Hudson Joshua Creighton",MALE,30.0,1,2,113781,151.55,C22 C26,Southampton
307,1199,True,3,"Aks, Master. Philip Frank",MALE,0.83,0,1,392091,9.35,,Southampton
308,1200,True,1,"Hays, Mr. Charles Melville",MALE,55.0,1,1,12749,93.5,B69,Southampton
309,1201,True,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",FEMALE,45.0,1,0,350026,14.1083,,Southampton
310,1202,True,3,"Cacic, Mr. Jego Grga",MALE,18.0,0,0,315091,8.6625,,Southampton
311,1203,True,3,"Vartanian, Mr. David",MALE,22.0,0,0,2658,7.225,,Cherbourg
312,1204,True,3,"Sadowitz, Mr. Harry",MALE,,0,0,LP 1588,7.575,,Southampton
313,1205,True,3,"Carr, Miss. Jeannie",FEMALE,37.0,0,0,368364,7.75,,Queenstown
314,1206,True,1,"White, Mrs. John Stuart (Ella Holmes)",FEMALE,55.0,0,0,PC 17760,135.6333,C32,Cherbourg
315,1207,True,3,"Hagardon, Miss. Kate",FEMALE,17.0,0,0,AQ/3. 30631,7.7333,,Queenstown
316,1208,True,1,"Spencer, Mr. William Augustus",MALE,57.0,1,0,PC 17569,146.5208,B78,Cherbourg
317,1209,True,2,"Rogers, Mr. Reginald Harry",MALE,19.0,0,0,28004,10.5,,Southampton
318,1210,True,3,"Jonsson, Mr. Nils Hilding",MALE,27.0,0,0,350408,7.8542,,Southampton
319,1211,True,2,"Jefferys, Mr. Ernest Wilfred",MALE,22.0,2,0,C.A. 31029,31.5,,Southampton
320,1212,True,3,"Andersson, Mr. Johan Samuel",MALE,26.0,0,0,347075,7.775,,Southampton
321,1213,True,3,"Krekorian, Mr. Neshan",MALE,25.0,0,0,2654,7.2292,F E57,Cherbourg
322,1214,True,2,"Nesson, Mr. Israel",MALE,26.0,0,0,244368,13.0,F2,Southampton
323,1215,True,1,"Rowe, Mr. Alfred G",MALE,33.0,0,0,113790,26.55,,Southampton
324,1216,True,1,"Kreuchen, Miss. Emilie",FEMALE,39.0,0,0,24160,211.3375,,Southampton
325,1217,True,3,"Assam, Mr. Ali",MALE,23.0,0,0,SOTON/O.Q. 3101309,7.05,,Southampton
326,1218,True,2,"Becker, Miss. Ruth Elizabeth",FEMALE,12.0,2,1,230136,39.0,F4,Southampton
327,1219,True,1,"Rosenshine, Mr. George (Mr George Thorne"")""",MALE,46.0,0,0,PC 17585,79.2,,Cherbourg
328,1220,True,2,"Clarke, Mr. Charles Valentine",MALE,29.0,1,0,2003,26.0,,Southampton
329,1221,True,2,"Enander, Mr. Ingvar",MALE,21.0,0,0,236854,13.0,,Southampton
330,1222,True,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",FEMALE,48.0,0,2,C.A. 33112,36.75,,Southampton
331,1223,True,1,"Dulles, Mr. William Crothers",MALE,39.0,0,0,PC 17580,29.7,A18,Cherbourg
332,1224,True,3,"Thomas, Mr. Tannous",MALE,,0,0,2684,7.225,,Cherbourg
333,1225,True,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",FEMALE,19.0,1,1,2653,15.7417,,Cherbourg
334,1226,True,3,"Cor, Mr. Ivan",MALE,27.0,0,0,349229,7.8958,,Southampton
335,1227,True,1,"Maguire, Mr. John Edward",MALE,30.0,0,0,110469,26.0,C106,Southampton
336,1228,True,2,"de Brito, Mr. Jose Joaquim",MALE,32.0,0,0,244360,13.0,,Southampton
337,1229,True,3,"Elias, Mr. Joseph",MALE,39.0,0,2,2675,7.2292,,Cherbourg
338,1230,True,2,"Denbury, Mr. Herbert",MALE,25.0,0,0,C.A. 31029,31.5,,Southampton
339,1231,True,3,"Betros, Master. Seman",MALE,,0,0,2622,7.2292,,Cherbourg
340,1232,True,2,"Fillbrook, Mr. Joseph Charles",MALE,18.0,0,0,C.A. 15185,10.5,,Southampton
341,1233,True,3,"Lundstrom, Mr. Thure Edvin",MALE,32.0,0,0,350403,7.5792,,Southampton
342,1234,True,3,"Sage, Mr. John George",MALE,,1,9,CA. 2343,69.55,,Southampton
343,1235,True,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",FEMALE,58.0,0,1,PC 17755,512.3292,B51 B53 B55,Cherbourg
344,1236,True,3,"van Billiard, Master. James William",MALE,,1,1,A/5. 851,14.5,,Southampton
345,1237,True,3,"Abelseth, Miss. Karen Marie",FEMALE,16.0,0,0,348125,7.65,,Southampton
346,1238,True,2,"Botsford, Mr. William Hull",MALE,26.0,0,0,237670,13.0,,Southampton
347,1239,True,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",FEMALE,38.0,0,0,2688,7.2292,,Cherbourg
348,1240,True,2,"Giles, Mr. Ralph",MALE,24.0,0,0,248726,13.5,,Southampton
349,1241,True,2,"Walcroft, Miss. Nellie",FEMALE,31.0,0,0,F.C.C. 13528,21.0,,Southampton
350,1242,True,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",FEMALE,45.0,0,1,PC 17759,63.3583,D10 D12,Cherbourg
351,1243,True,2,"Stokes, Mr. Philip Joseph",MALE,25.0,0,0,F.C.C. 13540,10.5,,Southampton
352,1244,True,2,"Dibden, Mr. William",MALE,18.0,0,0,S.O.C. 14879,73.5,,Southampton
353,1245,True,2,"Herman, Mr. Samuel",MALE,49.0,1,2,220845,65.0,,Southampton
354,1246,True,3,"Dean, Miss. Elizabeth Gladys Millvina""""",FEMALE,0.17,1,2,C.A. 2315,20.575,,Southampton
355,1247,True,1,"Julian, Mr. Henry Forbes",MALE,50.0,0,0,113044,26.0,E60,Southampton
356,1248,True,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",FEMALE,59.0,2,0,11769,51.4792,C101,Southampton
357,1249,True,3,"Lockyer, Mr. Edward",MALE,,0,0,1222,7.8792,,Southampton
358,1250,True,3,"O'Keefe, Mr. Patrick",MALE,,0,0,368402,7.75,,Queenstown
359,1251,True,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",FEMALE,30.0,1,0,349910,15.55,,Southampton
360,1252,True,3,"Sage, Master. William Henry",MALE,14.5,8,2,CA. 2343,69.55,,Southampton
361,1253,True,2,"Mallet, Mrs. Albert (Antoinette Magnin)",FEMALE,24.0,1,1,S.C./PARIS 2079,37.0042,,Cherbourg
362,1254,True,2,"Ware, Mrs. John James (Florence Louise Long)",FEMALE,31.0,0,0,CA 31352,21.0,,Southampton
363,1255,True,3,"Strilic, Mr. Ivan",MALE,27.0,0,0,315083,8.6625,,Southampton
364,1256,True,1,"Harder, Mrs. George Achilles (Dorothy Annan)",FEMALE,25.0,1,0,11765,55.4417,E50,Cherbourg
365,1257,True,3,"Sage, Mrs. John (Annie Bullen)",FEMALE,,1,9,CA. 2343,69.55,,Southampton
366,1258,True,3,"Caram, Mr. Joseph",MALE,,1,0,2689,14.4583,,Cherbourg
367,1259,True,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",FEMALE,22.0,0,0,3101295,39.6875,,Southampton
368,1260,True,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",FEMALE,45.0,0,1,112378,59.4,,Cherbourg
369,1261,True,2,"Pallas y Castello, Mr. Emilio",MALE,29.0,0,0,SC/PARIS 2147,13.8583,,Cherbourg
370,1262,True,2,"Giles, Mr. Edgar",MALE,21.0,1,0,28133,11.5,,Southampton
371,1263,True,1,"Wilson, Miss. Helen Alice",FEMALE,31.0,0,0,16966,134.5,E39 E41,Cherbourg
372,1264,True,1,"Ismay, Mr. Joseph Bruce",MALE,49.0,0,0,112058,0.0,B52 B54 B56,Southampton
373,1265,True,2,"Harbeck, Mr. William H",MALE,44.0,0,0,248746,13.0,,Southampton
374,1266,True,1,"Dodge, Mrs. Washington (Ruth Vidaver)",FEMALE,54.0,1,1,33638,81.8583,A34,Southampton
375,1267,True,1,"Bowen, Miss. Grace Scott",FEMALE,45.0,0,0,PC 17608,262.375,,Cherbourg
